time,acc_x_1,acc_y_1,acc_z_1_1,acc_x_2,acc_y_2,acc_z_1_2,gyro_1_1,gyro_2_1,gyro_3_1,gyro_1_2,gyro_2_2,gyro_3_2,altitude,temperature
57.27498,8.710106,3.921703,0.4596867,8.705316,3.991134,0,0.01771975,0.01771975,-0.402758,0.007993876,0.007993876,-0.4031578,10.360356,32.10273
57.589,8.686164,4.003106,0.3064578,8.887276,3.907338,0,0.0170536,0.0170536,-0.4043568,0.01718682,0.01718682,-0.4071547,10.275804,32.11504
57.901,8.91122,3.830723,0.3782839,8.738836,3.983952,0,0.0170536,0.0170536,-0.4091532,0.0170536,0.0170536,-0.4087534,10.72499,32.10528
58.21801,8.887276,3.967192,0.4620809,8.925584,3.916914,0,0.01931854,0.01931854,-0.4092863,0.0170536,0.0170536,-0.3996936,10.386776,32.11016
58.52999,8.889674,3.945645,0.3591303,8.686164,3.983952,0,0.0191853,0.0191853,-0.4002268,0.01931854,0.01931854,-0.3996936,10.571736,32.11016
58.846,8.90643,3.91452,0.4620809,8.887276,3.842694,0,0.01825267,0.01825267,-0.4092863,0.01732006,0.01732006,-0.4082204,10.571736,32.11016
59.307,8.69574,3.907338,0.5003882,8.69574,3.98874,0,0.0170536,0.0170536,-0.4007596,0.01825267,0.01825267,-0.4092863,10.59816,32.0879
59.61998,8.73405,3.909731,0.3926491,8.69574,3.950433,0,0.01732006,0.01732006,-0.4092863,0.0170536,0.0170536,-0.4022252,10.360356,32.10273
59.937,8.686164,3.849877,0.4788404,8.887276,3.995922,0,0.007061255,0.007061255,-0.4087534,0.0170536,0.0170536,-0.3986278,10.571736,32.11016
60.251,8.90643,3.878607,0.4596867,8.901644,3.907338,0,0.01825267,0.01825267,-0.4091532,0.01785299,0.01785299,-0.4028913,10.302224,32.12012
60.57002,8.681376,3.986346,0.3830723,8.92798,3.830723,0,0.01811945,0.01811945,-0.4086202,0.0191853,0.0191853,-0.40902,10.487184,32.11504
60.88202,8.657434,3.859454,0.4596867,8.887276,3.983952,0,0.01732006,0.01732006,-0.4039572,0.008127106,0.008127106,-0.4092863,10.40263,32.11758
61.201,8.887276,3.952827,0.3351882,8.892064,3.983952,0,0.01811945,0.01811945,-0.4079542,0.007061255,0.007061255,-0.4002268,10.415844,32.12012
61.661,8.889674,3.907338,0.3687071,8.887276,3.912126,0,0.009859114,0.009859114,-0.4000934,0.01758652,0.01758652,-0.3983615,10.487184,32.09043
61.97602,8.892064,3.8762124,0.4644751,8.698134,3.983952,0,0.0170536,0.0170536,-0.4091532,0.01718682,0.01718682,-0.4028913,10.331292,32.11269
62.29401,8.889674,4.02944,0.3639187,8.705316,4.007894,0,0.0191853,0.0191853,-0.4006262,0.01732006,0.01732006,-0.4091532,10.52682,32.12012
62.61,8.686164,3.909731,0.4213795,8.90643,3.983952,0,0.00959265,0.00959265,-0.4007596,0.01732006,0.01732006,-0.402758,10.373568,32.11758
62.93098,8.887276,3.921703,0.4644751,8.892064,3.907338,0,0.01718682,0.01718682,-0.40902,0.0170536,0.0170536,-0.40902,10.077636,32.125
63.24498,8.70053,3.955222,0.344765,8.73405,3.983952,0,0.0042634,0.0042634,-0.40902,0.01758652,0.01758652,-0.4091532,10.331292,32.125
63.56398,8.887276,3.945645,0.4620809,8.93037,3.948038,0,0.01771975,0.01771975,-0.4092863,0.01811945,0.01811945,-0.40902,10.5004,32.125
63.878,8.657434,3.926491,0.3639187,8.887276,0.0,0,0.0085268,0.0085268,-0.4092863,0.0191853,0.0191853,-0.4059556,10.39999,32.12246
64.347,8.686164,3.837905,0.3830723,8.90643,3.983952,0,0.01732006,0.01732006,-0.4080873,0.01931854,0.01931854,-0.4070216,10.529464,32.09784
64.66304,8.90643,3.955222,0.4596867,8.896852,3.926491,0,0.01732006,0.01732006,-0.4046233,0.0170536,0.0170536,-0.4000934,10.357712,32.11758
64.984,8.925584,3.983952,0.497994,8.889674,3.933673,0,0.02051761,0.02051761,-0.4091532,0.0170536,0.0170536,-0.3992941,10.233524,32.12012
65.30404,8.908826,3.907338,0.4237737,8.908826,3.983952,0,0.0085268,0.0085268,-0.4091532,0.01758652,0.01758652,-0.4082204,10.45812,32.12754
65.62704,8.73405,3.983952,0.497994,8.887276,3.945645,0,0.01732006,0.01732006,-0.4071547,0.00972588,0.00972588,-0.4071547,10.289016,32.12754
65.949,8.892064,3.916914,0.4836288,8.659826,3.983952,0,0.007727412,0.007727412,-0.4028913,0.01811945,0.01811945,-0.4092863,10.302224,32.12754
66.26802,8.643066,3.945645,0.344765,8.686164,3.945645,0,0.00959265,0.00959265,-0.4028913,0.01825267,0.01825267,-0.4039572,10.11991,32.1373
66.743,8.887276,3.907338,0.4429273,8.887276,3.983952,0,0.01718682,0.01718682,-0.4079542,0.019984692,0.019984692,-0.4092863,9.977226,32.1002
67.057,8.657434,3.945645,0.4884172,8.66222,3.991134,0,0.01745329,0.01745329,-0.40902,0.01732006,0.01732006,-0.4082204,10.24674,32.12246
67.378,8.91122,3.983952,0.3495534,8.9184,3.98874,0,0.0170536,0.0170536,-0.3994272,0.0170536,0.0170536,-0.40902,10.11991,32.12754
67.69798,8.714894,3.837905,0.3256114,8.899246,3.909731,0,0.01718682,0.01718682,-0.408487,0.01958499,0.01958499,-0.4007596,10.162188,32.13496
68.016,8.690954,3.983952,0.3064578,8.896852,3.96001,0,0.0170536,0.0170536,-0.4092863,0.0170536,0.0170536,-0.4016922,10.104056,32.12989
68.33998,8.896852,3.873819,0.3519476,8.887276,3.907338,0,0.006395098,0.006395098,-0.4087534,0.007460948,0.007460948,-0.4007596,10.019504,32.13242
68.65998,8.887276,3.91452,0.344765,8.889674,3.907338,0,0.0085268,0.0085268,-0.405689,0.0170536,0.0170536,-0.4082204,9.794908,32.13242
68.97798,8.659826,3.976769,0.3064578,8.887276,3.983952,0,0.0170536,0.0170536,-0.4086202,0.01771975,0.01771975,-0.4071547,9.837186,32.1373
69.454,8.714894,3.928885,0.3830723,8.714894,3.916914,0,0.0085268,0.0085268,-0.4018254,0.01718682,0.01718682,-0.4082204,10.06178,32.10528
69.77598,8.892064,3.912126,0.3639187,8.887276,3.916914,0,0.0170536,0.0170536,-0.3996936,0.0170536,0.0170536,-0.4003599,9.85304,32.13242
70.09602,8.887276,3.902549,0.3926491,8.6287,3.912126,0,0.01851914,0.01851914,-0.4092863,0.01758652,0.01758652,-0.4043568,10.230886,32.13496
70.41902,8.892064,3.995922,0.3495534,8.762776,3.912126,0,0.018385908,0.018385908,-0.4091532,0.01718682,0.01718682,-0.4088866,9.90853,32.13984
70.74,8.947134,3.98874,0.4596867,8.887276,4.003106,0,0.0170536,0.0170536,-0.4080873,0.01811945,0.01811945,-0.4060889,9.895314,32.1373
71.062,8.887276,3.983952,0.4836288,8.657434,3.907338,0,0.01758652,0.01758652,-0.4028913,0.006661562,0.006661562,-0.4079542,9.752634,32.14238
71.38204,8.6718,3.912126,0.3064578,8.669404,4.0055,0,0.0170536,0.0170536,-0.4079542,0.01825267,0.01825267,-0.4083537,9.683934,32.1373
71.854,8.657434,3.983952,0.320823,8.619126,3.983952,0,0.008127106,0.008127106,-0.4028913,0.010658504,0.010658504,-0.4007596,9.641656,32.11758
72.17904,8.67898,3.873819,0.4596867,8.72447,4.036624,0,0.00959265,0.00959265,-0.3951639,0.010658504,0.010658504,-0.40902,9.52804,32.13984
72.49598,8.6718,3.983952,0.4620809,8.70771,3.983952,0,0.01771975,0.01771975,-0.4007596,0.0170536,0.0170536,-0.4054226,9.485764,32.1498
72.816,8.69574,4.003106,0.3902549,8.690954,3.952827,0,0.010392036,0.010392036,-0.4091532,0.01931854,0.01931854,-0.4092863,9.512186,32.15235
73.139,8.892064,3.873819,0.3830723,8.63828,3.907338,0,0.01891883,0.01891883,-0.4092863,0.0170536,0.0170536,-0.40902,9.485764,32.15976
73.46004,8.755594,3.986346,0.4812346,8.69574,3.991134,0,0.01718682,0.01718682,-0.4007596,0.01732006,0.01732006,-0.4071547,9.599382,32.15723
73.78498,8.896852,3.986346,0.4644751,8.93037,3.983952,0,0.0170536,0.0170536,-0.4082204,0.0170536,0.0170536,-0.4092863,9.401214,32.13984
74.26,8.681376,3.964798,0.4620809,8.698134,3.912126,0,0.01931854,0.01931854,-0.4076875,0.0170536,0.0170536,-0.4068882,9.768486,32.125
74.57298,8.63828,4.0055,0.344765,8.889674,3.926491,0,0.01945176,0.01945176,-0.4087534,0.018652376,0.018652376,-0.3982281,9.59674,32.15235
74.895,8.91122,3.912126,0.3184288,8.889674,3.926491,0,0.009192954,0.009192954,-0.4006262,0.0170536,0.0170536,-0.40902,9.485764,32.15976
75.211,8.90643,3.912126,0.4644751,8.705316,3.993529,0,0.006395098,0.006395098,-0.4007596,0.0170536,0.0170536,-0.3991608,9.808124,32.16465
75.52998,8.611944,3.986346,0.4118027,8.73405,3.830723,0,0.0170536,0.0170536,-0.4092863,0.0170536,0.0170536,-0.4082204,9.68129,32.16212
75.847,8.944738,3.909731,0.4620809,8.681376,3.986346,0,0.0085268,0.0085268,-0.4080873,0.007993876,0.007993876,-0.3991608,9.599382,32.16953
76.16798,8.892064,3.909731,0.4692635,8.69574,3.854665,0,0.01732006,0.01732006,-0.4092863,0.01732006,0.01732006,-0.40902,9.599382,32.17206
76.482,8.887276,3.912126,0.3351882,8.619126,3.916914,0,0.0170536,0.0170536,-0.4076875,0.006928026,0.006928026,-0.4078209,9.512186,32.16718
76.951,8.762776,4.007894,0.3256114,8.829816,3.93128,0,0.01732006,0.01732006,-0.3996936,0.0170536,0.0170536,-0.4039572,9.570316,32.12989
77.274,8.69574,3.835512,0.3064578,8.67898,3.873819,0,0.01758652,0.01758652,-0.3948974,0.01758652,0.01758652,-0.4092863,9.765844,32.16718
77.589,8.90643,3.983952,0.4644751,8.887276,3.8403,0,0.0170536,0.0170536,-0.4007596,0.005995408,0.005995408,-0.4007596,9.87946,32.16718
77.907,0.07900866,2.60968,0.19632452,7.843406,3.380613,0,0.07261104,0.07261104,-0.4263399,0.0788729,0.0788729,-0.2612665,9.85304,32.17206
78.219,5.114014,0.004788404,3.909731,4.912902,0.6512228,0,0.010924964,0.010924964,-2.029111,0.0350398,0.0350398,0.0085268,9.979866,32.17694
78.53804,4.951208,3.064578,7.354986,5.06613,2.504335,0,-1.0892984,-1.0892984,0.009059726,-1.0034972,-1.0034972,0.0767412,10.048568,32.1795
78.85604,2.607286,4.02226,6.59842,3.083732,2.75812,0,-0.5449158,-0.5449158,0.5521104,-0.8184396,-0.8184396,0.4092863,10.048568,32.18438
79.32502,4.97994,4.879384,8.12592,5.286396,4.944026,0,0.08553446,0.08553446,0.011990816,0.005728942,0.005728942,0.04716385,10.146332,32.1498
79.645,4.984728,4.936844,7.149086,4.903324,5.212178,0,0.0354395,0.0354395,-0.3346768,0.20530936,0.20530936,-0.3578591,10.302224,32.16953
79.966,4.903324,5.123592,7.383718,5.363012,5.133168,0,0.0170536,0.0170536,-0.2376846,0.009859114,0.009859114,-0.23328784,10.21767,32.17694
80.28304,5.0781,0.07661446,7.513005,5.075708,0.1556231,0,0.07700766,0.07700766,-0.3368086,0.08526804,0.08526804,-0.3302802,10.45812,32.18203
80.60102,5.226542,0.07661446,5.303156,5.214572,0.1532289,0,-0.4046233,-0.4046233,-0.5425178,-0.3916998,-0.3916998,-0.545582,10.31544,32.18203
80.923,4.924872,0.5554548,4.924872,5.06613,4.922478,0,0.0,0.0,0.01598775,0.000532925,0.000532925,0.03890352,10.39999,32.18203
81.244,6.244078,1.225831,5.746084,6.186618,1.2306196,0,0.8213706,0.8213706,0.04263402,0.8228362,0.8228362,0.04583154,10.39999,32.1918
81.56398,5.540182,0.5363012,6.754042,5.056554,0.009576806,0,0.06848086,0.06848086,0.00866003,0.001332313,0.001332313,0.0,10.61137,32.18691
82.031,5.978322,1.532289,4.903324,7.431602,1.2785036,0,0.2739234,0.2739234,-0.3751792,0.283516,0.283516,-0.40902,10.571736,32.16212
82.347,5.063736,1.458069,7.354986,7.354986,1.3982136,0,0.0683476,0.0683476,-0.5281286,0.0,0.0,-0.5286616,10.669504,32.18691
82.67198,5.252878,0.3136404,5.363012,5.209782,0.22984332,0,0.15441504,0.15441504,-0.3522634,0.05329249,0.05329249,-0.3830398,10.542672,32.18691
82.989,7.357382,0.08140286,6.29675,5.48751,0.344765,0,0.3517306,0.3517306,-0.5457152,0.002531393,0.002531393,-0.3320122,10.44491,32.19434
83.311,6.205772,0.04070142,5.027824,6.205772,0.0,0,0.04290046,0.04290046,-0.472438,0.0683476,0.0683476,-0.3994272,10.640436,32.1918
83.62498,6.150704,0.004788404,7.067683,6.155494,0.05027824,0,0.05995406,0.05995406,0.3208208,0.1369617,0.1369617,0.2973722,10.484544,32.19922
83.94502,4.903324,1.2785036,4.915296,5.056554,0.03830722,0,-0.20251148,-0.20251148,-0.5270628,-0.255804,-0.255804,-0.528395,10.65365,32.1918
84.40998,4.984728,0.3351882,6.521806,4.999092,0.02154781,0,0.003330781,0.003330781,-0.40902,0.00959265,0.00959265,-0.4086202,10.72499,32.16953
84.722,5.209782,1.685518,4.922478,5.190628,0.19153616,0,0.006661562,0.006661562,-0.4092863,0.01758652,0.01758652,-0.3911668,10.627224,32.1918
85.036,6.359,0.004788404,6.14831,6.224924,0.06224925,0,0.08553446,0.08553446,0.000532925,0.0007993874,0.0007993874,0.0085268,10.698568,32.18946
85.35,5.52103,0.004788404,4.922478,5.564124,0.1532289,0,0.00106585,0.00106585,0.0011990812,0.0007993874,0.0007993874,0.1386937,10.571736,32.19434
85.665,5.707778,2.475604,0.1747767,5.90889,2.454057,0,0.07354362,0.07354362,0.00106585,0.03650534,0.03650534,0.04263402,10.65365,32.20176
85.977,6.282386,2.470816,0.0,6.438008,2.451662,0,0.009859114,0.009859114,0.06848086,0.2440796,0.2440796,0.002264931,10.780476,32.20176
86.28804,6.28478,3.066972,0.0,6.454768,3.069367,0,-0.11937518,-0.11937518,-0.4050229,-0.2728576,-0.2728576,-0.5445162,10.767268,32.20664
86.604,5.899314,2.607286,4.479552,5.710172,2.624045,0,0.01811945,0.01811945,0.01718682,0.002531393,0.002531393,0.03250842,10.78312,32.20664
87.06398,6.311116,2.796427,0.02394202,7.364564,2.456451,0,0.1493522,0.1493522,0.003730474,0.013056664,0.013056664,0.0002664625,10.79633,32.17461
87.37898,7.685388,0.5195418,0.09337388,7.450754,0.4644751,0,-0.6224564,-0.6224564,-0.5403858,0.00106585,0.00106585,-0.5371884,10.867672,32.19434
87.69502,5.331887,0.890643,5.461174,5.056554,2.54743,0,0.05555742,0.05555742,0.05649004,0.004796325,0.004796325,0.2728576,10.47133,32.20176
88.00704,5.250486,1.005565,5.535394,6.8953,1.244985,0,0.01811945,0.01811945,0.003464013,0.01732006,0.01732006,0.005862176,10.529464,32.20176
88.326,5.11162,0.6153098,0.0,5.056554,0.6272808,0,0.21530168,0.21530168,0.0,0.2099724,0.2099724,0.00439663,10.80954,32.20664
88.64,4.922478,1.0151416,5.707778,5.018246,2.4588452,0,0.0170536,0.0170536,0.0003996936,0.012390508,0.012390508,0.04156815,10.78312,32.20176
88.958,7.510612,2.549825,0.03830722,7.522582,2.54743,0,0.3108285,0.3108285,0.3160245,0.3349432,0.3349432,0.3096294,10.80954,32.21172
89.42,7.970298,2.5306716,0.6392518,7.970298,2.499546,0,0.010658504,0.010658504,-0.3687841,0.002264931,0.002264931,-0.372781,10.80954,32.17461
89.738,8.051702,2.724601,0.6703764,7.975085,2.607286,0,-0.02544717,-0.02544717,0.00013323122,-0.0341072,-0.0341072,0.00972588,10.65629,32.19688
90.055,8.011,3.677493,1.8387468,8.58082,3.718195,0,0.03730475,0.03730475,0.005329252,0.2234288,0.2234288,-0.3749127,10.51361,32.20176
90.368,7.632716,3.945645,0.19393036,7.354986,2.454057,0,0.2351531,0.2351531,-0.7460952,0.3112282,0.3112282,-0.5393198,10.780476,32.20176
90.683,5.21936,0.002394202,0.1532289,6.830656,0.6129156,0,-0.5449158,-0.5449158,-0.3835728,-0.9777838,-0.9777838,0.0170536,10.682714,32.19922
90.99998,5.832276,1.771709,5.583278,5.556942,1.244985,0,0.3413384,0.3413384,-0.4060889,0.3145589,0.3145589,-0.3922328,10.529464,32.20918
91.316,4.915296,0.4237737,4.908114,4.903324,0.20111292,0,0.3028346,0.3028346,-0.5084104,0.3158913,0.3158913,-0.4432602,10.59816,32.20176
91.781,6.186618,0.1364695,7.445968,6.11479,2.454057,0,0.0,0.0,-0.5401196,-0.2548713,-0.2548713,-0.5446492,10.614016,32.1795
92.094,6.138734,0.3064578,4.908114,6.210558,0.4022259,0,0.2899112,0.2899112,0.02398163,0.0191853,0.0191853,0.07061256,10.429056,32.20429
92.412,6.459556,0.6560112,5.214572,6.229712,0.6727706,0,0.0042634,0.0042634,-0.4091532,0.1364288,0.1364288,-0.4071547,10.569096,32.19688
92.72398,6.133944,0.3064578,5.212178,6.167464,0.11252748,0,0.3626554,0.3626554,0.14735376,0.1556141,0.1556141,0.02797856,10.386776,32.20918
93.04298,6.129156,0.01915361,5.679048,5.365406,0.007182604,0,0.004529862,0.004529862,-0.4673752,0.1769311,0.1769311,-0.5281286,10.44491,32.19922
93.359,5.714958,2.480393,6.13634,5.554548,2.30801,0,0.06928026,0.06928026,-0.3296141,0.0021317,0.0021317,-0.3665191,10.45812,32.20429
93.67598,6.138734,2.703054,4.97994,6.153098,2.456451,0,-0.2018453,-0.2018453,-0.5068116,-0.1292343,-0.1292343,-0.475902,10.571736,32.20918
93.989,5.046976,2.91135,4.924872,5.257666,0.21308392,0,0.06914704,0.06914704,-0.24248084,0.0002664625,0.0002664625,-0.2552711,10.357712,32.20176
94.45298,6.205772,0.3256114,4.960786,6.13155,0.20111292,0,0.0023981624,0.0023981624,0.0682144,0.1542818,0.1542818,0.0,10.627224,32.18203
94.766,4.903324,0.617704,5.228936,4.903324,1.247379,0,0.063951,0.063951,0.01718682,0.0683476,0.0683476,0.0021317,10.640436,32.19688
95.07798,4.908114,0.4620809,4.97994,4.912902,0.08619126,0,0.0085268,0.0085268,-0.3233523,0.0085268,0.0085268,-0.3749127,10.529464,32.20664
95.385,5.257666,0.002394202,5.137958,5.31034,0.004788404,0,0.01012557,0.01012557,-0.4020919,0.01771975,0.01771975,-0.3810413,10.344504,32.20176
95.70002,5.518636,0.01915361,5.382164,5.525816,0.497994,0,-0.17026948,-0.17026948,-0.4897579,-0.10232158,-0.10232158,-0.4092863,10.542672,32.20664
96.015,5.3678,0.497994,5.592854,4.965575,0.6129156,0,0.0796723,0.0796723,0.005329252,0.1027213,0.1027213,0.005062786,10.571736,32.21406
96.322,5.8227,0.04070142,5.51624,5.21936,0.248997,0,0.0,0.0,0.010658504,0.277121,0.277121,0.0,10.487184,32.21172
97.86702,4.929662,0.3064578,3.68707,4.9967,0.0,0,0.07780706,0.07780706,0.1556141,0.0,0.0,0.05395864,10.5004,32.18438
98.178,3.141193,0.02394202,6.224924,3.5338416,0.5171476,0,0.06128636,0.06128636,-0.4412618,0.1634747,0.1634747,0.09166306,10.429056,32.18946
98.488,6.294356,1.225831,1.551443,5.058948,1.2306196,0,0.273124,0.273124,0.1428239,0.01012557,0.01012557,0.1364288,10.45812,32.19922
98.79902,7.824252,0.03830722,2.451662,4.984728,5.286396,0,0.6299174,0.6299174,0.2959065,0.11617766,0.11617766,0.2058423,10.740844,32.20429
99.114,5.51624,1.8387468,0.009576806,4.924872,0.01915361,0,0.20464316,0.20464316,0.14562176,0.3453353,0.3453353,0.4094196,10.767268,32.20429
99.42698,5.056554,0.05985505,6.13634,5.518636,1.7764976,0,0.3456017,0.3456017,0.0447657,0.4095527,0.4095527,0.07274424,10.58495,32.20429
99.739,7.41963,2.454057,3.682282,7.517792,2.48997,0,0.4095527,0.4095527,0.2877795,0.555441,0.555441,0.2733904,10.51361,32.20429
100.053,4.912902,1.532289,5.06613,5.061343,0.03830722,0,0.10232158,0.10232158,0.0690138,0.07034606,0.07034606,0.00879326,10.5004,32.20918
100.511,4.908114,0.7805098,5.214572,5.439626,0.0,0,0.1425574,0.1425574,0.1386937,0.17053608,0.17053608,0.16214236,10.738204,32.18203
100.82502,5.286396,1.233014,7.48188,5.286396,1.37906,0,0.1045865,0.1045865,0.0341072,0.3368086,0.3368086,0.0796723,10.682714,32.19922
101.14,6.830656,0.1723825,7.824252,6.454768,0.22026652,0,-0.13536292,-0.13536292,-0.4519203,-0.16120984,-0.16120984,0.004796325,10.529464,32.20664
101.456,4.982332,0.3160346,7.546522,5.075708,0.6272808,0,-0.3984946,-0.3984946,0.0771409,-0.4685743,-0.4685743,0.1550812,10.44491,32.20918
101.766,5.137958,0.308852,7.354986,4.924872,0.6991068,0,-0.6821442,-0.6821442,-0.4092863,-0.5009494,-0.5009494,-0.3878362,10.373568,32.21406
102.08004,0.22026652,0.0,7.587226,7.13472,0.002394202,0,0.5886158,0.5886158,-0.2643308,0.5457152,0.5457152,-0.2723246,10.569096,32.20918
102.391,7.522582,0.3160346,4.912902,7.690176,0.7374142,0,0.03930322,0.03930322,-0.4773676,0.05275958,0.05275958,-0.5451824,10.442266,32.20918
102.854,4.908114,0.794875,6.129156,5.365406,0.22984332,0,0.3416049,0.3416049,0.010658504,0.2733904,0.2733904,0.006928026,10.85182,32.18438
103.166,4.941632,0.1628057,6.13155,4.97994,1.695095,0,0.2486095,0.2486095,0.00106585,0.19291884,0.19291884,0.0085268,10.331292,32.20664
103.47798,6.129156,0.1628057,6.023812,6.129156,0.01915361,0,0.0524931,0.0524931,0.000532925,-0.14895256,-0.14895256,0.141758,10.233524,32.20429
103.791,6.30154,2.224213,7.450754,6.435614,0.004788404,0,0.6144624,0.6144624,-0.5414518,0.05222666,0.05222666,-0.783666,10.275804,32.21406
104.10298,5.06613,2.470816,7.125144,4.97994,3.069367,0,0.005595712,0.005595712,0.0042634,0.07407656,0.07407656,0.01931854,10.302224,32.21172
104.41902,6.454768,0.08619126,7.050924,6.282386,0.9911996,0,0.0002664625,0.0002664625,-0.4007596,0.06022053,0.06022053,-0.5457152,10.386776,32.20918
104.73298,6.438008,0.4596867,5.228936,6.88333,0.03830722,0,0.02025114,0.02025114,-0.525464,0.07154516,0.07154516,-0.5094762,10.47133,32.21406
105.04902,5.540182,2.451662,5.825093,5.442022,2.451662,0,0.004929556,0.004929556,0.012923432,0.00972588,0.00972588,0.04489892,10.39999,32.21406
105.511,6.742072,1.3024456,6.76362,4.922478,0.344765,0,0.1364288,0.1364288,0.0,0.17506584,0.17506584,0.07034606,10.542672,32.1918
105.822,4.960786,0.6320692,5.901708,5.300762,0.009576806,0,0.0724778,0.0724778,0.0742098,0.08526804,0.08526804,0.1369617,10.20446,32.21406
106.133,7.249642,0.3136404,7.40287,5.018246,0.18195936,0,0.02145023,0.02145023,-0.5414518,0.06181929,0.06181929,-0.5265298,10.289016,32.21406
106.447,5.295974,0.2873042,5.583278,7.364564,1.5490484,0,0.012257276,0.012257276,0.00013323122,0.0730107,0.0730107,0.0,10.27316,32.22402
106.763,6.253656,0.8259996,7.393294,5.209782,0.6320692,0,0.0009326186,0.0009326186,-0.3645207,0.06741498,0.06741498,-0.4560506,10.484544,32.21406
107.081,6.167464,0.6153098,6.421248,5.003882,0.1723825,0,0.08007196,0.08007196,0.1386937,0.07234454,0.07234454,0.01718682,10.24674,32.22148
107.39,4.903324,1.4077904,5.746084,4.951208,1.5705964,0,0.1706692,0.1706692,0.04303368,0.1449556,0.1449556,0.0690138,10.275804,32.22148
107.85798,5.3678,0.5051766,5.075708,5.056554,0.02873042,0,0.1280352,0.1280352,0.07261104,0.0021317,0.0021317,0.03437364,10.302224,32.18438
108.17598,7.393294,2.75812,4.905718,7.484274,2.762908,0,-0.9528698,-0.9528698,-0.8157748,-1.082637,-1.082637,-0.818173,10.19125,32.21172
108.494,0.1556231,5.039794,6.157888,6.665458,5.556942,0,-0.53519,-0.53519,-0.519735,-0.372781,-0.372781,-0.5262636,10.162188,32.22148
108.811,5.774816,0.004788404,5.30555,5.056554,0.3064578,0,0.01732006,0.01732006,0.3751792,0.002664626,0.002664626,0.3286815,10.13312,32.21914
109.13,5.09486,1.735796,7.417237,4.905718,0.1221043,0,0.02131701,0.02131701,0.2751226,1.227859,1.227859,0.3120276,10.331292,32.22148
109.449,5.09486,0.6224924,0.0,7.359776,1.173159,0,0.0,0.0,0.5627686,0.05169373,0.05169373,0.583553,10.302224,32.22657
109.76698,7.45315,0.05267244,0.6224924,5.324704,0.18914196,0,1.113813,1.113813,0.2864471,1.0999568,1.0999568,0.3101624,10.415844,32.22402
110.086,6.299146,2.451662,6.167464,5.30555,2.466028,0,-0.3821072,-0.3821072,-0.5158714,-0.4604472,-0.4604472,-0.5430506,10.230886,32.21914
110.557,4.984728,1.723825,6.742072,4.910508,2.60968,0,0.002931088,0.002931088,-0.5397196,0.07034606,0.07034606,0.0362389,10.45812,32.19922
110.87098,5.056554,0.17956516,6.291962,6.550536,0.08619126,0,0.21370292,0.21370292,0.006395098,0.011457884,0.011457884,0.0023981624,10.59816,32.21406
111.19398,0.0,1.685518,5.102044,5.209782,1.532289,0,0.02211639,0.02211639,0.000532925,-0.5451824,-0.5451824,0.06848086,10.27316,32.21172
111.514,5.209782,1.3982136,6.153098,4.903324,0.22984332,0,0.006395098,0.006395098,-0.19891424,0.01825267,0.01825267,-0.3405389,10.233524,32.21914
111.836,5.133168,0.08619126,4.927268,5.52103,0.04309562,0,0.5687644,0.5687644,-0.1364288,0.563035,0.563035,0.00439663,10.27316,32.22148
112.157,3.450045,0.22984332,10.419564,4.941632,0.02633622,0,0.5712956,0.5712956,0.01758652,0.5457152,0.5457152,0.0085268,10.24674,32.2166
112.482,0.04309562,2.470816,1.2306196,0.11492168,3.129221,0,0.0042634,0.0042634,0.009059726,0.04063553,0.04063553,0.2728576,9.964014,32.21914
112.954,5.707778,0.7326258,0.1556231,6.133944,1.5705964,0,0.3069648,0.3069648,0.05409189,0.3474671,0.3474671,0.0021317,10.148972,32.19922
113.279,3.500323,0.4285621,0.0,0.0,6.282386,0,0.03437364,0.03437364,0.8526798,3.342637,3.342637,2.612665,10.20446,32.21406
113.59898,7.989452,6.282386,7.982268,7.661446,6.567296,0,0.3667856,0.3667856,-0.5403858,0.429271,0.429271,-0.4423277,10.275804,32.22148
113.91798,0.02154781,5.214572,8.13071,0.07661446,5.118804,0,0.273124,0.273124,0.010658504,0.0,0.0,0.01212404,10.188608,32.22402
114.239,2.394202,4.999092,8.197746,0.01915361,5.808334,0,1.1054192,1.1054192,0.1875896,1.096227,1.096227,0.16227564,10.146332,32.22402
114.55404,0.3160346,5.8634,6.287173,0.004788404,4.922478,0,0.0767412,0.0767412,-0.6351136,0.021716692,0.021716692,0.015188364,10.146332,32.22657
114.88,6.129156,4.941632,0.7805098,0.1628057,5.250486,0,1.5095096,1.5095096,0.10285452,1.1127476,1.1127476,0.1366952,9.895314,32.22657
115.348,7.699754,2.456451,0.05027824,7.422024,2.760515,0,0.827233,0.827233,0.025580392,0.8883858,0.8883858,0.012790196,10.230886,32.20429
115.65998,0.4932056,4.903324,7.508216,0.01915361,0.02394202,0,-0.6501684,-0.6501684,0.010658504,-0.4772342,-0.4772342,0.012790196,10.11991,32.22402
115.968,4.31435,5.137958,10.419564,3.677493,1.6089036,0,-0.4775007,-0.4775007,0.00106585,-0.2511409,-0.2511409,0.0042634,10.175396,32.23145
116.281,2.147599,1.3838484,9.825802,2.145205,1.431733,0,0.23661868,0.23661868,0.02211639,0.0002664625,0.0002664625,0.00013323122,10.035356,32.22402
116.591,0.03830722,0.01915361,7.967904,0.3974375,0.09097968,0,0.1364288,0.1364288,0.0002664625,0.0042634,0.0042634,0.05235988,10.022144,32.23145
